index,timestamp,soc,type,limit,difference
25734,2025-09-26 01:30,-118.04000000001423,below_min,200.0,318.04000000001423
25735,2025-09-26 01:45,-118.04000000001423,below_min,200.0,318.04000000001423
25736,2025-09-26 02:00,-118.04000000001423,below_min,200.0,318.04000000001423
25737,2025-09-26 02:15,-124.71000000001423,below_min,200.0,324.71000000001425
25738,2025-09-26 02:30,-124.71000000001423,below_min,200.0,324.71000000001425
25739,2025-09-26 02:45,-124.71000000001423,below_min,200.0,324.71000000001425
25740,2025-09-26 03:00,-124.71000000001423,below_min,200.0,324.71000000001425
25741,2025-09-26 03:15,-124.71000000001423,below_min,200.0,324.71000000001425
25742,2025-09-26 03:30,-124.71000000001423,below_min,200.0,324.71000000001425
25743,2025-09-26 03:45,-124.71000000001423,below_min,200.0,324.71000000001425
25744,2025-09-26 04:00,-124.71000000001423,below_min,200.0,324.71000000001425
25745,2025-09-26 04:15,-124.71000000001423,below_min,200.0,324.71000000001425
25746,2025-09-26 04:30,-133.83000000001422,below_min,200.0,333.83000000001425
25747,2025-09-26 04:45,-135.36000000001422,below_min,200.0,335.3600000000142
25748,2025-09-26 05:00,-152.96000000001422,below_min,200.0,352.96000000001425
25749,2025-09-26 05:15,-156.67000000001423,below_min,200.0,356.6700000000142
25750,2025-09-26 05:30,-156.67000000001423,below_min,200.0,356.6700000000142
25751,2025-09-26 05:45,-156.67000000001423,below_min,200.0,356.6700000000142
25752,2025-09-26 06:00,-156.67000000001423,below_min,200.0,356.6700000000142
25753,2025-09-26 06:15,-156.67000000001423,below_min,200.0,356.6700000000142
25754,2025-09-26 06:30,-156.67000000001423,below_min,200.0,356.6700000000142
25755,2025-09-26 06:45,-156.67000000001423,below_min,200.0,356.6700000000142
25756,2025-09-26 07:00,-159.98000000001423,below_min,200.0,359.98000000001423
25757,2025-09-26 07:15,-208.02000000001422,below_min,200.0,408.0200000000142
25758,2025-09-26 07:30,-208.88000000001423,below_min,200.0,408.8800000000142
25759,2025-09-26 07:45,-308.27000000001425,below_min,200.0,508.27000000001425
25760,2025-09-26 08:00,-553.0600000000143,below_min,200.0,753.0600000000143
25761,2025-09-26 08:15,-617.5000000000143,below_min,200.0,817.5000000000143
25762,2025-09-26 08:30,-617.5000000000143,below_min,200.0,817.5000000000143
25763,2025-09-26 08:45,-617.5000000000143,below_min,200.0,817.5000000000143
25764,2025-09-26 09:00,-681.7400000000143,below_min,200.0,881.7400000000143
25765,2025-09-26 09:15,-704.4400000000144,below_min,200.0,904.4400000000144
25766,2025-09-26 09:30,-542.0800000000144,below_min,200.0,742.0800000000144
25767,2025-09-26 09:45,-67.08000000001437,below_min,200.0,267.08000000001437
25806,2025-09-26 19:30,5.999999999985221,below_min,200.0,194.00000000001478
25807,2025-09-26 19:45,-437.01000000001477,below_min,200.0,637.0100000000148
25808,2025-09-26 20:00,-437.01000000001477,below_min,200.0,637.0100000000148
25809,2025-09-26 20:15,-128.95000000001477,below_min,200.0,328.95000000001477
25810,2025-09-26 20:30,179.10999999998523,below_min,200.0,20.890000000014766
25950,2025-09-28 07:30,-11.002500000015289,below_min,200.0,211.0025000000153
25951,2025-09-28 07:45,-120.2475000000153,below_min,200.0,320.2475000000153
25952,2025-09-28 08:00,45.5074999999847,below_min,200.0,154.4925000000153
26009,2025-09-28 22:15,-12.597500000015486,below_min,200.0,212.5975000000155
26010,2025-09-28 22:30,-19.687500000015486,below_min,200.0,219.6875000000155
26011,2025-09-28 22:45,-19.687500000015486,below_min,200.0,219.6875000000155
26012,2025-09-28 23:00,-40.41750000001549,below_min,200.0,240.41750000001548
26013,2025-09-28 23:15,-40.41750000001549,below_min,200.0,240.41750000001548
26014,2025-09-28 23:30,-40.41750000001549,below_min,200.0,240.41750000001548
26015,2025-09-28 23:45,-40.41750000001549,below_min,200.0,240.41750000001548
26016,2025-09-29 00:00,-45.37750000001549,below_min,200.0,245.3775000000155
26017,2025-09-29 00:15,187.5124999999845,below_min,200.0,12.487500000015501
26018,2025-09-29 00:30,-29.297500000015503,below_min,200.0,229.2975000000155
26019,2025-09-29 00:45,-65.1575000000155,below_min,200.0,265.1575000000155
26021,2025-09-29 01:15,-17.16750000001548,below_min,200.0,217.16750000001548
26022,2025-09-29 01:30,-20.80750000001548,below_min,200.0,220.80750000001547
